step,name,value
124,train/target_mean,0.07189404964447021
124,train/reward_ext_mean,0.0
124,train/reward_train_mean,0.0
124,train/reward_ride_mean,0.0
125,train/loss,0.0006989602115936577
125,train/q_mean,0.039750076830387115
125,train/target_mean,0.03738266974687576
125,train/reward_ext_mean,0.0
125,train/reward_train_mean,0.0
125,train/reward_ride_mean,0.0
126,train/loss,0.001564590260386467
126,train/q_mean,0.054707858711481094
126,train/target_mean,0.05686941742897034
126,train/reward_ext_mean,0.0
126,train/reward_train_mean,0.0
126,train/reward_ride_mean,0.0
127,train/loss,0.0010442656930536032
127,train/q_mean,0.05171678215265274
127,train/target_mean,0.04196009039878845
127,train/reward_ext_mean,0.0
127,train/reward_train_mean,0.0
127,train/reward_ride_mean,0.0
128,train/loss,0.0009620571509003639
128,train/q_mean,0.03840436786413193
128,train/target_mean,0.040342964231967926
128,train/reward_ext_mean,0.0
128,train/reward_train_mean,0.0
128,train/reward_ride_mean,0.0
129,train/loss,0.0010475099552422762
129,train/q_mean,0.0378011092543602
129,train/target_mean,0.043815940618515015
129,train/reward_ext_mean,0.0
129,train/reward_train_mean,0.0
129,train/reward_ride_mean,0.0
130,train/loss,0.00134867406450212
130,train/q_mean,0.05518753454089165
130,train/target_mean,0.04055134207010269
130,train/reward_ext_mean,0.0
130,train/reward_train_mean,0.0
130,train/reward_ride_mean,0.0
131,train/loss,0.0013131228042766452
131,train/q_mean,0.050842635333538055
131,train/target_mean,0.03760909289121628
131,train/reward_ext_mean,0.0
131,train/reward_train_mean,0.0
131,train/reward_ride_mean,0.0
132,train/loss,0.001647503930144012
132,train/q_mean,0.05426596477627754
132,train/target_mean,0.038612451404333115
132,train/reward_ext_mean,0.0
132,train/reward_train_mean,0.0
132,train/reward_ride_mean,0.0
133,train/loss,0.0008890443714335561
133,train/q_mean,0.04980678856372833
133,train/target_mean,0.042382460087537766
133,train/reward_ext_mean,0.0
133,train/reward_train_mean,0.0
133,train/reward_ride_mean,0.0
134,train/loss,0.0009747745934873819
134,train/q_mean,0.047345004975795746
134,train/target_mean,0.03618985414505005
134,train/reward_ext_mean,0.0
134,train/reward_train_mean,0.0
134,train/reward_ride_mean,0.0
135,train/loss,0.0019226587610319257
135,train/q_mean,0.041181012988090515
135,train/target_mean,0.04767325147986412
135,train/reward_ext_mean,0.0
135,train/reward_train_mean,0.0
135,train/reward_ride_mean,0.0
136,train/loss,0.0055780354887247086
136,train/q_mean,0.0677715390920639
136,train/target_mean,-0.0035620126873254776
136,train/reward_ext_mean,0.0
136,train/reward_train_mean,0.0
136,train/reward_ride_mean,0.0
137,train/loss,0.0014031243044883013
137,train/q_mean,0.05897358059883118
137,train/target_mean,0.07691502571105957
137,train/reward_ext_mean,0.0
137,train/reward_train_mean,0.0
137,train/reward_ride_mean,0.0
138,train/loss,0.0027839038521051407
138,train/q_mean,0.042262159287929535
138,train/target_mean,0.016871942207217216
138,train/reward_ext_mean,0.0
138,train/reward_train_mean,0.0
138,train/reward_ride_mean,0.0
139,train/loss,0.002612129785120487
139,train/q_mean,0.0530230887234211
139,train/target_mean,0.032947979867458344
139,train/reward_ext_mean,0.0
139,train/reward_train_mean,0.0
139,train/reward_ride_mean,0.0
140,train/loss,0.0033819731324911118
140,train/q_mean,0.04552803188562393
140,train/target_mean,0.010230334475636482
140,train/reward_ext_mean,0.0
140,train/reward_train_mean,0.0
140,train/reward_ride_mean,0.0
141,train/loss,0.001741989515721798
141,train/q_mean,0.05379568412899971
141,train/target_mean,0.02607043646275997
141,train/reward_ext_mean,0.0
141,train/reward_train_mean,0.0
141,train/reward_ride_mean,0.0
142,train/loss,0.003528634551912546
142,train/q_mean,0.04740922898054123
142,train/target_mean,0.05514891445636749
142,train/reward_ext_mean,0.0
142,train/reward_train_mean,0.0
142,train/reward_ride_mean,0.0
143,train/loss,0.0014671545941382647
143,train/q_mean,0.05343429744243622
143,train/target_mean,0.05708472803235054
143,train/reward_ext_mean,0.0
143,train/reward_train_mean,0.0
143,train/reward_ride_mean,0.0
144,train/loss,0.002084331586956978
144,train/q_mean,0.043400783091783524
144,train/target_mean,0.055423587560653687
144,train/reward_ext_mean,0.0
144,train/reward_train_mean,0.0
144,train/reward_ride_mean,0.0
145,train/loss,0.001972681377083063
145,train/q_mean,0.04820619150996208
145,train/target_mean,0.052235253155231476
145,train/reward_ext_mean,0.0
145,train/reward_train_mean,0.0
145,train/reward_ride_mean,0.0
146,train/loss,0.0022816890850663185
146,train/q_mean,0.04385724663734436
146,train/target_mean,0.05075358599424362
146,train/reward_ext_mean,0.0
146,train/reward_train_mean,0.0
146,train/reward_ride_mean,0.0
147,train/loss,0.00163071823772043
147,train/q_mean,0.03704582154750824
147,train/target_mean,0.054218538105487823
147,train/reward_ext_mean,0.0
147,train/reward_train_mean,0.0
147,train/reward_ride_mean,0.0
148,train/loss,0.0023332873824983835
148,train/q_mean,0.04717235267162323
148,train/target_mean,0.08623868227005005
148,train/reward_ext_mean,0.0
148,train/reward_train_mean,0.0
148,train/reward_ride_mean,0.0
149,train/loss,0.002053608885034919
149,train/q_mean,0.05253022164106369
149,train/target_mean,0.052291784435510635
149,train/reward_ext_mean,0.0
149,train/reward_train_mean,0.0
149,train/reward_ride_mean,0.0
150,train/loss,0.002990210894495249
150,train/q_mean,0.04337242245674133
150,train/target_mean,0.05089673399925232
150,train/reward_ext_mean,0.0
150,train/reward_train_mean,0.0
150,train/reward_ride_mean,0.0
151,train/loss,0.0014243349432945251
151,train/q_mean,0.03840504586696625
151,train/target_mean,0.029583819210529327
151,train/reward_ext_mean,0.0
151,train/reward_train_mean,0.0
151,train/reward_ride_mean,0.0
152,train/loss,0.0020799855701625347
152,train/q_mean,0.041153889149427414
152,train/target_mean,0.05396834760904312
152,train/reward_ext_mean,0.0
152,train/reward_train_mean,0.0
152,train/reward_ride_mean,0.0
153,train/loss,0.001911926083266735
153,train/q_mean,0.043264247477054596
153,train/target_mean,0.05398043245077133
153,train/reward_ext_mean,0.0
153,train/reward_train_mean,0.0
153,train/reward_ride_mean,0.0
154,train/loss,0.0017876930069178343
154,train/q_mean,0.04066154360771179
154,train/target_mean,0.02948382869362831
154,train/reward_ext_mean,0.0
154,train/reward_train_mean,0.0
154,train/reward_ride_mean,0.0
155,train/loss,0.001098940963856876
155,train/q_mean,0.046914517879486084
155,train/target_mean,0.04361266642808914
155,train/reward_ext_mean,0.0
